"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"La Licorne","",3000,"fonctionnement",163,"DOUILLET David",78,"Député","","David","Douillet","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/422119.asp","http://www.nosdeputes.fr/david-douillet","http://www.nosdeputes.fr/david-douillet/xml"
"La ligue de l'enseignement FOCEL Seine-et- Marne","",5000,"Projet de prévention et de lutte contre les discriminations",230,"FAURE Olivier",77,"Député","","Olivier","Faure","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609332.asp","http://www.nosdeputes.fr/olivier-faure","http://www.nosdeputes.fr/olivier-faure/xml"
"La Llevantina","",1000,"Fonctionnement",224,"SIRE Fernand",66,"Député","","Fernand","Siré","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/344492.asp","http://www.nosdeputes.fr/fernand-sire","http://www.nosdeputes.fr/fernand-sire/xml"
"La Loge","",15000,"Aide à la création théatrale",224,"BLOCHE Patrick",75,"Député","","Patrick","Bloche","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/543.asp","http://www.nosdeputes.fr/patrick-bloche","http://www.nosdeputes.fr/patrick-bloche/xml"
"La Loge Infernale","",3000,"Fonctionnement",131,"SOLERE Thierry",92,"Député","","Thierry","Solère","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/346876.asp","http://www.nosdeputes.fr/thierry-solere","http://www.nosdeputes.fr/thierry-solere/xml"
"La luciole","",1000,"Fonctionnement",106,"POISSON Jean-Frédéric",78,"Député","","Jean-Frédéric","Poisson","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345937.asp","http://www.nosdeputes.fr/jean-frederic-poisson","http://www.nosdeputes.fr/jean-frederic-poisson/xml"
"La Lupinelle","",3000,"Fonctionnement",224,"SOLERE Thierry",92,"Député","","Thierry","Solère","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/346876.asp","http://www.nosdeputes.fr/thierry-solere","http://www.nosdeputes.fr/thierry-solere/xml"
"La Maison de la Solidarité","",2000,"Mise en place d'un atelier de formation Internet pour seniors",157,"BRIAND Philippe",37,"Député","","Philippe","Briand","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/667.asp","http://www.nosdeputes.fr/philippe-briand","http://www.nosdeputes.fr/philippe-briand/xml"
"La Maison de l'alimentation","",1500,"Aide au Fonctionnement",177,"CHASSAIGNE André",63,"Député","","André","Chassaigne","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267306.asp","http://www.nosdeputes.fr/andre-chassaigne","http://www.nosdeputes.fr/andre-chassaigne/xml"
"La Maison des Arts","",2000,"Projet de découverte artistique",224,"DRAPEAU Jean-Luc",79,"Député","","Jean-Luc","Drapeau","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345994.asp","http://www.nosdeputes.fr/jean-luc-drapeau","http://www.nosdeputes.fr/jean-luc-drapeau/xml"
"La Maison des chômeurs","",5000,"Aide au remplacement et à l'acquisition de nouveau matériel frigorifique pour la distribution d'aide alimentaire",177,"ROMAGNAN Barbara",25,"Député","","Barbara","Romagnan","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605952.asp","http://www.nosdeputes.fr/barbara-romagnan","http://www.nosdeputes.fr/barbara-romagnan/xml"
"La maison des Kindjes","",1700,"Fonctionnement",106,"DECOOL Jean-Pierre",59,"Député","","Jean-Pierre","Decool","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267762.asp","http://www.nosdeputes.fr/jean-pierre-decool","http://www.nosdeputes.fr/jean-pierre-decool/xml"
"La Maison des Lycéens (Lycée Léonard de Vinci)","",1000,"Voyage culturel",230,"WAUQUIEZ Laurent",43,"Député","","Laurent","Wauquiez","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267285.asp","http://www.nosdeputes.fr/laurent-wauquiez","http://www.nosdeputes.fr/laurent-wauquiez/xml"
"La Maison du Fin Gras","",4000,"fonctionnement",154,"WAUQUIEZ Laurent",43,"Député","","Laurent","Wauquiez","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267285.asp","http://www.nosdeputes.fr/laurent-wauquiez","http://www.nosdeputes.fr/laurent-wauquiez/xml"
"LA MAISON POUR TOUS","",1000,"Fonctionnement",224,"WARSMANN Jean-Luc",8,"Député","","Jean-Luc","Warsmann","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2952.asp","http://www.nosdeputes.fr/jean-luc-warsmann","http://www.nosdeputes.fr/jean-luc-warsmann/xml"
"La Malle aux affaires","",3000,"Fonctionnement",177,"PHILIPPE Edouard",76,"Député","","Edouard","Philippe","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345619.asp","http://www.nosdeputes.fr/edouard-philippe","http://www.nosdeputes.fr/edouard-philippe/xml"
"La Maman du Poisson","",7000,"Création de livres jeunesses, ouvrages jeunes publics, cahiers artistiques petite enfance",334,"ASSOULY Avi",13,"Député","","Avi","Assouly","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642682.asp","http://www.nosdeputes.fr/avi-assouly","http://www.nosdeputes.fr/avi-assouly/xml"
"La Marenda","",1000,"NC",219,"SIRE Fernand",66,"Député","","Fernand","Siré","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/344492.asp","http://www.nosdeputes.fr/fernand-sire","http://www.nosdeputes.fr/fernand-sire/xml"
"LA MARIE-DO","",1000,"NC",204,"MARCANGELI Laurent","2A","Député","","Laurent","Marcangeli","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605782.asp","http://www.nosdeputes.fr/laurent-marcangeli","http://www.nosdeputes.fr/laurent-marcangeli/xml"
"La Marionnette","",1000,"Fonctionnement",224,"POLETTI Bérengère",8,"Député","","Bérengère","Poletti","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267260.asp","http://www.nosdeputes.fr/berengere-poletti","http://www.nosdeputes.fr/berengere-poletti/xml"
"La Mellinet Association Sportive","",1000,"NC",219,"FOUGERAT Jean-Pierre",44,"Député","","Jean-Pierre","Fougerat","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266863.asp","http://www.nosdeputes.fr/jean-pierre-fougerat","http://www.nosdeputes.fr/jean-pierre-fougerat/xml"
"La Mémoire au Présent","",1000,"Fonctionnement",175,"HERBILLON Michel",94,"Député","","Michel","Herbillon","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1630.asp","http://www.nosdeputes.fr/michel-herbillon","http://www.nosdeputes.fr/michel-herbillon/xml"
"La Mémoire Trivienne","",1000,"Fonctionnement",175,"FENECH Georges",69,"Député","","Georges","Fenech","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267591.asp","http://www.nosdeputes.fr/georges-fenech","http://www.nosdeputes.fr/georges-fenech/xml"
"La Mentonnaise","",2000,"Fonctionnement",224,"GUIBAL Jean-Claude",6,"Député","","Jean-Claude","Guibal","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1574.asp","http://www.nosdeputes.fr/jean-claude-guibal","http://www.nosdeputes.fr/jean-claude-guibal/xml"
"LA MERIDIENNE","",1000,"Fonctionnement",203,"MARC Alain",12,"Député","","Alain","Marc","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267512.asp","http://www.nosdeputes.fr/alain-marc","http://www.nosdeputes.fr/alain-marc/xml"
"LA MONTAGNE VIVRA","",5000,"Fonctionnement",102,"CARPENTIER Jean-Noel",95,"Député","","Jean-Noël","Carpentier","H","RRDP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610521.asp","http://www.nosdeputes.fr/jean-noel-carpentier","http://www.nosdeputes.fr/jean-noel-carpentier/xml"
"La Motte des Fées","",8000,"Festival de la Motte",224,"QUERE Catherine",17,"Député","","Catherine","Quéré","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331014.asp","http://www.nosdeputes.fr/catherine-quere","http://www.nosdeputes.fr/catherine-quere/xml"
"La Mure Cinéma Théatre","",3000,"Activités culturelles en milieu rural",224,"BATTISTEL Marie-Noëlle",38,"Député","","Marie-Noëlle","Battistel","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/342415.asp","http://www.nosdeputes.fr/marie-noelle-battistel","http://www.nosdeputes.fr/marie-noelle-battistel/xml"
"LA NACELLE THEATRE","",3500,"Fonctionnement",224,"LEVY Geneviève",83,"Député","","Geneviève","Levy","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267378.asp","http://www.nosdeputes.fr/genevieve-levy","http://www.nosdeputes.fr/genevieve-levy/xml"
"La Nef","",10000,"Création d'un lieu pour les Arts de la marionnette",224,"GUIGOU Elisabeth",93,"Député","","Élisabeth","Guigou","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1579.asp","http://www.nosdeputes.fr/elisabeth-guigou","http://www.nosdeputes.fr/elisabeth-guigou/xml"
"La Palestre","",2000,"NC",219,"REYNES Bernard",13,"Député","","Bernard","Reynès","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330788.asp","http://www.nosdeputes.fr/bernard-reynes","http://www.nosdeputes.fr/bernard-reynes/xml"
"La pétanque baillotaise","",1000,"Fonctionnement",224,"PONIATOWSKI Axel",95,"Député","","Axel","Poniatowski","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267886.asp","http://www.nosdeputes.fr/axel-poniatowski","http://www.nosdeputes.fr/axel-poniatowski/xml"
"La Pétanque Oloronaise","",5000,"NC",219,"LASSALLE Jean",64,"Député","","Jean","Lassalle","H","NI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1838.asp","http://www.nosdeputes.fr/jean-lassalle","http://www.nosdeputes.fr/jean-lassalle/xml"
"La petite Ourse","",1500,"Fonctionnement",106,"GROSSKOST Arlette",68,"Député","","Arlette","Grosskost","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267227.asp","http://www.nosdeputes.fr/arlette-grosskost","http://www.nosdeputes.fr/arlette-grosskost/xml"
"La Petite Ourse","",1500,"Fonctionnement",106,"STRAUMANN Eric",68,"Député","","Éric","Straumann","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334654.asp","http://www.nosdeputes.fr/eric-straumann","http://www.nosdeputes.fr/eric-straumann/xml"
"La photothèque des jeunes parisiens","",10000,"Projet d'édition photographique",224,"BLOCHE Patrick",75,"Député","","Patrick","Bloche","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/543.asp","http://www.nosdeputes.fr/patrick-bloche","http://www.nosdeputes.fr/patrick-bloche/xml"
"La Pierre angulaire","",1000,"Connaissance et recensement et conservation patrimoine rural bâti du Périgord",175,"ALLAIN Brigitte",24,"Député","","Brigitte","Allain","F","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605922.asp","http://www.nosdeputes.fr/brigitte-allain","http://www.nosdeputes.fr/brigitte-allain/xml"
"La Pléiade","",2000,"Accès aux droits fondamentaux et accompagnement sociale des femmes et familles",304,"CAVARD Christophe",30,"Député","","Christophe","Cavard","H","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606258.asp","http://www.nosdeputes.fr/christophe-cavard","http://www.nosdeputes.fr/christophe-cavard/xml"
"La Plume noire","",2500,"Salon de la Plume Noire 2013",224,"LAMOUR Jean-François",75,"Député","","Jean-François","Lamour","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230329.asp","http://www.nosdeputes.fr/jean-francois-lamour","http://www.nosdeputes.fr/jean-francois-lamour/xml"
"La Postillonne - Section Athlétisme","",1500,"NC",219,"KOSCIUSKO-MORIZET Nathalie",91,"Député","","Nathalie","Kosciusko-Morizet","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267628.asp","http://www.nosdeputes.fr/nathalie-kosciusko-morizet","http://www.nosdeputes.fr/nathalie-kosciusko-morizet/xml"
"La Poulido de Gemo","",5000,"Fonctionnement",224,"DEFLESSELLES Bernard",13,"Député","","Bernard","Deflesselles","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1029.asp","http://www.nosdeputes.fr/bernard-deflesselles","http://www.nosdeputes.fr/bernard-deflesselles/xml"
"La p'tite casserole dans la montagne","",1500,"Valorisation cuisine saine et naturelle - Conception d'outils pédagogiques d'éducation à l'alimentation saine à destination d'enfants et adolescents - Elaboration de projets",224,"DALLOZ Marie-Christine",39,"Député","","Marie-Christine","Dalloz","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332523.asp","http://www.nosdeputes.fr/marie-christine-dalloz","http://www.nosdeputes.fr/marie-christine-dalloz/xml"
"La Rambolitaine","",1000,"Fonctionnement",214,"POISSON Jean-Frédéric",78,"Député","","Jean-Frédéric","Poisson","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345937.asp","http://www.nosdeputes.fr/jean-frederic-poisson","http://www.nosdeputes.fr/jean-frederic-poisson/xml"
"La Renaissance","",1500,"Fonctionnement",224,"JACOB Christian",77,"Député","","Christian","Jacob","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1695.asp","http://www.nosdeputes.fr/christian-jacob","http://www.nosdeputes.fr/christian-jacob/xml"
"La Renaissance Française","",1700,"Fonctionnement",231,"SCHMID Claudine",999,"Député","","Claudine","Schmid","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610924.asp","http://www.nosdeputes.fr/claudine-schmid","http://www.nosdeputes.fr/claudine-schmid/xml"
"La Résidence Sociale","",2000,"Fonctionnement",106,"TAUGOURDEAU Jean-Charles",49,"Député","","Jean-Charles","Taugourdeau","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2792.asp","http://www.nosdeputes.fr/jean-charles-taugourdeau","http://www.nosdeputes.fr/jean-charles-taugourdeau/xml"
"La retraite en marche","",1000,"Fonctionnement",224,"PONIATOWSKI Axel",95,"Député","","Axel","Poniatowski","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267886.asp","http://www.nosdeputes.fr/axel-poniatowski","http://www.nosdeputes.fr/axel-poniatowski/xml"
"La Ronde des Jurons","",3000,"Organisation du festival « Les Givrés »",224,"DRAPEAU Jean-Luc",79,"Député","","Jean-Luc","Drapeau","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345994.asp","http://www.nosdeputes.fr/jean-luc-drapeau","http://www.nosdeputes.fr/jean-luc-drapeau/xml"
"La Ronde des Zebulons","",1000,"Fonctionnement",140,"NACHURY Dominique",69,"Député","","Dominique","Nachury","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/344776.asp","http://www.nosdeputes.fr/dominique-nachury","http://www.nosdeputes.fr/dominique-nachury/xml"
"La Roue d'Or du Chambon Feugerolles","",1000,"NC",219,"CINIERI Dino",42,"Député","","Dino","Cinieri","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267429.asp","http://www.nosdeputes.fr/dino-cinieri","http://www.nosdeputes.fr/dino-cinieri/xml"
"La Roue d'Or Teilleulaise","",4000,"NC",219,"HUET Guénhaël",50,"Député","","Guénhaël","Huet","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/333134.asp","http://www.nosdeputes.fr/guenhael-huet","http://www.nosdeputes.fr/guenhael-huet/xml"
"La route des 4 Châteaux","",3000,"Organisation de la course",224,"PECRESSE Valérie",78,"Député","","Valérie","Pecresse","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267605.asp","http://www.nosdeputes.fr/valerie-pecresse","http://www.nosdeputes.fr/valerie-pecresse/xml"
"La Ruche Carpentrassienne","",1000,"Fonctionnement",224,"AUBERT Julien",84,"Député","","Julien","Aubert","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609726.asp","http://www.nosdeputes.fr/julien-aubert","http://www.nosdeputes.fr/julien-aubert/xml"
"La Saint-Louis de Vaugirard","",1500,"NC",219,"LAMOUR Jean-François",75,"Député","","Jean-François","Lamour","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230329.asp","http://www.nosdeputes.fr/jean-francois-lamour","http://www.nosdeputes.fr/jean-francois-lamour/xml"
"La Salésienne de Paris","",3000,"NC",219,"DEBRE Bernard",75,"Député","","Bernard","Debré","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1020.asp","http://www.nosdeputes.fr/bernard-debre","http://www.nosdeputes.fr/bernard-debre/xml"
"La Samsonnaise","",1000,"NC",219,"GOSSELIN Philippe",50,"Député","","Philippe","Gosselin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266797.asp","http://www.nosdeputes.fr/philippe-gosselin","http://www.nosdeputes.fr/philippe-gosselin/xml"
"La Sapaudia","",20000,"NC",204,"GAYMARD Hervé",73,"Député","","Hervé","Gaymard","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1445.asp","http://www.nosdeputes.fr/herve-gaymard","http://www.nosdeputes.fr/herve-gaymard/xml"
"La Sapaudia","",1000,"NC",204,"DION Sophie",74,"Député","","Sophie","Dion","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608851.asp","http://www.nosdeputes.fr/sophie-dion","http://www.nosdeputes.fr/sophie-dion/xml"
"La Sauvegarde et la Valorisation du Patrimoine de la Vallée de Chauvry","",1000,"Fonctionnement",175,"PONIATOWSKI Axel",95,"Député","","Axel","Poniatowski","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267886.asp","http://www.nosdeputes.fr/axel-poniatowski","http://www.nosdeputes.fr/axel-poniatowski/xml"
"La scène Michelet","",5000,"Créer un espace d'accueil cultuel et social quartier St Félix",224,"DE RUGY François",44,"Député","","François de","Rugy","H","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332747.asp","http://www.nosdeputes.fr/francois-de-rugy","http://www.nosdeputes.fr/francois-de-rugy/xml"
"la section Judo du Club Olympique de Sartrouville","",10000,"NC",219,"MYARD Jacques",78,"Député","","Jacques","Myard","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2257.asp","http://www.nosdeputes.fr/jacques-myard","http://www.nosdeputes.fr/jacques-myard/xml"
"la Société de l'histoire","",9000,"Fonctionnement",185,"MARSAUD Alain",999,"Député","","Alain","Marsaud","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2089.asp","http://www.nosdeputes.fr/alain-marsaud","http://www.nosdeputes.fr/alain-marsaud/xml"
"La Solrézienne","",1500,"NC",219,"PAUVROS Rémi",59,"Député","","Rémi","Pauvros","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607769.asp","http://www.nosdeputes.fr/remi-pauvros","http://www.nosdeputes.fr/remi-pauvros/xml"
"La Souris Verte de Lampertheim","",5000,"Fonctionnement",163,"ROHFRITSCH Sophie",67,"Député","","Sophie","Rohfritsch","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608380.asp","http://www.nosdeputes.fr/sophie-rohfritsch","http://www.nosdeputes.fr/sophie-rohfritsch/xml"
"La Sportive de Griesheim","",1000,"NC",219,"FURST Laurent",67,"Député","","Laurent","Furst","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266774.asp","http://www.nosdeputes.fr/laurent-furst","http://www.nosdeputes.fr/laurent-furst/xml"
"La télé libre","",7000,"Promouvoir et soutenir la libre expression, la libre communication des pensées et des opinions",224,"BAUPIN Denis",75,"Député","","Denis","Baupin","H","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609016.asp","http://www.nosdeputes.fr/denis-baupin","http://www.nosdeputes.fr/denis-baupin/xml"
