"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"SDN Bugey","",3000,"Fonctionnement",181,"GATTOLIN André",92,"Sénateur","","André","Gattolin","H","ECO","http://www.senat.fr/senateur/gattolin_andre11083r.html","http://www.nossenateurs.fr/andre-gattolin","http://www.nossenateurs.fr/andre-gattolin/xml"
"Secours populaire 49","",4000,"NC",304,"BOUCHOUX Corinne",49,"Sénateur","","Corinne","Bouchoux","F","ECO","http://www.senat.fr/senateur/bouchoux_corinne11029k.html","http://www.nossenateurs.fr/corinne-bouchoux","http://www.nossenateurs.fr/corinne-bouchoux/xml"
"Secours populaire 59","",7000,"NC",304,"DEMESSINE Michelle",59,"Sénateur","","Michelle","Demessine","F","CRC","http://www.senat.fr/senateur/demessine_michelle92018s.html","http://www.nossenateurs.fr/michelle-demessine","http://www.nossenateurs.fr/michelle-demessine/xml"
"Secours Populaire Français","",7000,"Secours Populaire Français",106,"RIES Roland",67,"Sénateur","","Roland","Ries","H","SOC","http://www.senat.fr/senateur/ries_roland04065k.html","http://www.nossenateurs.fr/roland-ries","http://www.nossenateurs.fr/roland-ries/xml"
"Secours Populaire Français - Comité d'Annay sous Lens","",10000,"NC",177,"WATRIN Dominique",62,"Sénateur","","Dominique","Watrin","H","CRC","http://www.senat.fr/senateur/watrin_dominique11063m.html","http://www.nossenateurs.fr/dominique-watrin","http://www.nossenateurs.fr/dominique-watrin/xml"
"Secours Populaire Français Fédération des Hauts-de-Seine","",2500,"Secours Populaire Français Fédération des Hauts-de-Seine",106,"GONTHIER-MAURIN Brigitte",92,"Sénateur","","Brigitte","Gonthier-Maurin","F","CRC","http://www.senat.fr/senateur/gonthier_maurin_brigitte07026q.html","http://www.nossenateurs.fr/brigitte-gonthier-maurin","http://www.nossenateurs.fr/brigitte-gonthier-maurin/xml"
"Secours Populaire Français Fédération du Val-de-Marne","",6000,"Secours Populaire Français Fédération du Val-de-Marne",106,"FAVIER Christian",94,"Sénateur","","Christian","Favier","H","CRC","http://www.senat.fr/senateur/favier_christian11034g.html","http://www.nossenateurs.fr/christian-favier","http://www.nossenateurs.fr/christian-favier/xml"
"Seine en Musique","",1500,"Subvention fonctionnement",224,"REVET Charles",76,"Sénateur","","Charles","Revet","H","UMP","http://www.senat.fr/senateur/revet_charles95062k.html","http://www.nossenateurs.fr/charles-revet","http://www.nossenateurs.fr/charles-revet/xml"
"SEPBB Football","",2400,"NC",219,"LE VERN Alain",76,"Sénateur","","Alain","Le Vern","H","SOC","http://www.senat.fr/senateur/le_vern_alain07025p.html","http://www.nossenateurs.fr/alain-le-vern","http://www.nossenateurs.fr/alain-le-vern/xml"
"SHAM","",2500,"Subvention fonctionnement",224,"CAPO-CANELLAS Vincent",93,"Sénateur","","Vincent","Capo-Canellas","H","UDI","http://www.senat.fr/senateur/capo_canellas_vincent11053k.html","http://www.nossenateurs.fr/vincent-capo-canellas","http://www.nossenateurs.fr/vincent-capo-canellas/xml"
"Ski Club de la Margeride","",1500,"NC",219,"BERTRAND Alain",48,"Sénateur","","Alain","Bertrand","H","RDSE","http://www.senat.fr/senateur/bertrand_alain11081p.html","http://www.nossenateurs.fr/alain-bertrand","http://www.nossenateurs.fr/alain-bertrand/xml"
"Skol Tiez Silieg","",4000,"NC",217,"LABBE Joël",56,"Sénateur","","Joël","Labbé","H","ECO","http://www.senat.fr/senateur/labbe_joel11099a.html","http://www.nossenateurs.fr/joel-labbe","http://www.nossenateurs.fr/joel-labbe/xml"
"Société Coopérative d'Intérêt Collectif de Saint Germain de Calberte","",7000,"Société Coopérative d'Intérêt Collectif de Saint Germain de Calberte",106,"BERTRAND Alain",48,"Sénateur","","Alain","Bertrand","H","RDSE","http://www.senat.fr/senateur/bertrand_alain11081p.html","http://www.nossenateurs.fr/alain-bertrand","http://www.nossenateurs.fr/alain-bertrand/xml"
"Société de l'Histoire de l'Ile Maurice","",10000,"Achat d'un container",185,"FERRAND André",999,"Sénateur","","André","Ferrand","H","UMP","http://www.senat.fr/senateur/ferrand_andre98019u.html","http://www.nossenateurs.fr/andre-ferrand","http://www.nossenateurs.fr/andre-ferrand/xml"
"Société des membres de la Légion d'honneur","",8604,"Statue Marie Curie Varsovie",185,"LECONTE Jean-Yves",999,"Sénateur","","Jean-Yves","Leconte","H","SOC","http://www.senat.fr/senateur/leconte_jean_yves11026g.html","http://www.nossenateurs.fr/jean-yves-leconte","http://www.nossenateurs.fr/jean-yves-leconte/xml"
"Société française de bienfaisance","",4000,"Matériels informatiques",151,"DEL PICCHIA Robert",999,"Sénateur","","Robert","del Picchia","H","UMP","http://www.senat.fr/senateur/del_picchia_robert98018t.html","http://www.nossenateurs.fr/robert-del-picchia","http://www.nossenateurs.fr/robert-del-picchia/xml"
"Société française de bienfaisance","",5000,"Matériels pour personnels handicapés",151,"DEL PICCHIA Robert",999,"Sénateur","","Robert","del Picchia","H","UMP","http://www.senat.fr/senateur/del_picchia_robert98018t.html","http://www.nossenateurs.fr/robert-del-picchia","http://www.nossenateurs.fr/robert-del-picchia/xml"
"Société Hanska projekt","",7000,"Achat outils techniques graphiques et audiovisuels",151,"LEPAGE Claudine",999,"Sénateur","","Claudine","Lepage","F","SOC","http://www.senat.fr/senateur/lepage_claudine08017t.html","http://www.nossenateurs.fr/claudine-lepage","http://www.nossenateurs.fr/claudine-lepage/xml"
"Société musicale Criquetot l'Esneval","",1500,"Subvention fonctionnement",224,"REVET Charles",76,"Sénateur","","Charles","Revet","H","UMP","http://www.senat.fr/senateur/revet_charles95062k.html","http://www.nossenateurs.fr/charles-revet","http://www.nossenateurs.fr/charles-revet/xml"
"Société protectrice des animaux de Nouvelle Calédonie","",10600,"Fonctionnement",206,"FROGIER Pierre",988,"Sénateur","","Pierre","Frogier","H","UMP","http://www.senat.fr/senateur/frogier_pierre11010l.html","http://www.nossenateurs.fr/pierre-frogier","http://www.nossenateurs.fr/pierre-frogier/xml"
"Société régionale d'horticulture de Montreuil","",8000,"Fonctionnement : promouvoir la pratique du jardinage",113,"ARCHIMBAUD Aline",93,"Sénateur","","Aline","Archimbaud","F","ECO","http://www.senat.fr/senateur/archimbaud_aline11055m.html","http://www.nossenateurs.fr/aline-archimbaud","http://www.nossenateurs.fr/aline-archimbaud/xml"
"Sortir du colonialisme","",6000,"Subvention fonctionnement",224,"PLACE Jean-Vincent",91,"Sénateur","","Jean-Vincent","Placé","H","ECO","http://www.senat.fr/senateur/place_jean_vincent11069t.html","http://www.nossenateurs.fr/jean-vincent-place","http://www.nossenateurs.fr/jean-vincent-place/xml"
"SOS femmes 49","",4000,"NC",137,"BOUCHOUX Corinne",49,"Sénateur","","Corinne","Bouchoux","F","ECO","http://www.senat.fr/senateur/bouchoux_corinne11029k.html","http://www.nossenateurs.fr/corinne-bouchoux","http://www.nossenateurs.fr/corinne-bouchoux/xml"
"SOS Insertion et Alternatives Pôle Média Interdépendances","",5000,"Subvention fonctionnement",180,"DESESSARD Jean",75,"Sénateur","","Jean","Desessard","H","ECO","http://www.senat.fr/senateur/desessard_jean04067m.html","http://www.nossenateurs.fr/jean-desessard","http://www.nossenateurs.fr/jean-desessard/xml"
"SPECTACLE Jean Jaurès","",20000,"Réalisattion d'un spectacle vivant",129,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"sport pour tous Montbeugnois","",600,"NC",219,"SCHURCH Mireille",3,"Sénateur","","Mireille","Schurch","F","CRC","http://www.senat.fr/senateur/schurch_mireille08054y.html","http://www.nossenateurs.fr/mireille-schurch","http://www.nossenateurs.fr/mireille-schurch/xml"
"Sporting Club de Fontanilles et non Fédération Départementale des Chasseurs","",2000,"NC",219,"BERTRAND Alain",48,"Sénateur","","Alain","Bertrand","H","RDSE","http://www.senat.fr/senateur/bertrand_alain11081p.html","http://www.nossenateurs.fr/alain-bertrand","http://www.nossenateurs.fr/alain-bertrand/xml"
"Sporting Club de L'Honor de Cos","",5000,"NC",219,"COLLIN Yvon",82,"Sénateur","","Yvon","Collin","H","RDSE","http://www.senat.fr/senateur/collin_yvon88008l.html","http://www.nossenateurs.fr/yvon-collin","http://www.nossenateurs.fr/yvon-collin/xml"
"St Barth Multihulls","",30000,"St Barth Cata Cup : animations sportives autour de régates (professionnels et amateurs)",123,"MAGRAS Michel",977,"Sénateur","","Michel","Magras","H","UMP","http://www.senat.fr/senateur/magras_michel08019v.html","http://www.nossenateurs.fr/michel-magras","http://www.nossenateurs.fr/michel-magras/xml"
"St Barth Tennis Club","",30000,"1) Open de Tennis 2) Kid'Trophy tournois de Tennis",123,"MAGRAS Michel",977,"Sénateur","","Michel","Magras","H","UMP","http://www.senat.fr/senateur/magras_michel08019v.html","http://www.nossenateurs.fr/michel-magras","http://www.nossenateurs.fr/michel-magras/xml"
"Stade de Grand Quevilly","",10000,"NC",219,"MASSION Marc",76,"Sénateur","","Marc","Massion","H","SOC","http://www.senat.fr/senateur/massion_marc95003x.html","http://www.nossenateurs.fr/marc-massion","http://www.nossenateurs.fr/marc-massion/xml"
"Stade Poitevin Omnisports","",1000,"NC",219,"RAFFARIN Jean-Pierre",86,"Sénateur","","Jean-Pierre","Raffarin","H","UMP","http://www.senat.fr/senateur/raffarin_jean_pierre95059q.html","http://www.nossenateurs.fr/jean-pierre-raffarin","http://www.nossenateurs.fr/jean-pierre-raffarin/xml"
"Sté des amis de la Maison des ar ts et du Patrimoine","",3000,"Subvention fonctionnement",224,"REICHARDT André",67,"Sénateur","","André","Reichardt","H","UMP","http://www.senat.fr/senateur/reichardt_andre10015m.html","http://www.nossenateurs.fr/andre-reichardt","http://www.nossenateurs.fr/andre-reichardt/xml"
"Sté des Poètes et Artistes en France","",5000,"Subvention fonctionnement",224,"RAFFARIN Jean-Pierre",86,"Sénateur","","Jean-Pierre","Raffarin","H","UMP","http://www.senat.fr/senateur/raffarin_jean_pierre95059q.html","http://www.nossenateurs.fr/jean-pierre-raffarin","http://www.nossenateurs.fr/jean-pierre-raffarin/xml"
"Sté d'Etudes des Hautes Alpes","",2000,"Subvention fonctionnement",224,"BERNARD-REYMOND Pierre",5,"Sénateur","","Pierre","Bernard-Reymond","H","NI","http://www.senat.fr/senateur/bernard_reymond_pierre07003h.html","http://www.nossenateurs.fr/pierre-bernard-reymond","http://www.nossenateurs.fr/pierre-bernard-reymond/xml"
"Strass","",4000,"NC",137,"BENBASSA Esther",94,"Sénateur","","Esther","Benbassa","F","ECO","http://www.senat.fr/senateur/benbassa_esther11033f.html","http://www.nossenateurs.fr/esther-benbassa","http://www.nossenateurs.fr/esther-benbassa/xml"
"Subvention EHPAD du Lavarin - La maison paisible","",5000,"Acquisition d'un lit étudié pour la toilette des pers. Handicapées et/ou dépendantes",204,"DUFAUT Alain",84,"Sénateur","","Alain","Dufaut","H","UMP","http://www.senat.fr/senateur/dufaut_alain87003b.html","http://www.nossenateurs.fr/alain-dufaut","http://www.nossenateurs.fr/alain-dufaut/xml"
"Subvention en faveur de l'association pour le don d'organes et de tissus humains (ADOT 67)","",2000,"NC",204,"KELLER Fabienne",67,"Sénateur","","Fabienne","Keller","F","UMP","http://www.senat.fr/senateur/keller_fabienne04061f.html","http://www.nossenateurs.fr/fabienne-keller","http://www.nossenateurs.fr/fabienne-keller/xml"
"Subvention en faveur de Enfance sans drogue","",4000,"NC",204,"DOMINATI Philippe",75,"Sénateur","","Philippe","Dominati","H","UMP","http://www.senat.fr/senateur/dominati_philippe04071h.html","http://www.nossenateurs.fr/philippe-dominati","http://www.nossenateurs.fr/philippe-dominati/xml"
"Subvention en faveur de la Ligue contre le cancer Magalas","",1000,"NC",204,"TROPEANO Robert",34,"Sénateur","","Robert","Tropeano","H","RDSE","http://www.senat.fr/senateur/tropeano_robert06004e.html","http://www.nossenateurs.fr/robert-tropeano","http://www.nossenateurs.fr/robert-tropeano/xml"
"Subvention en faveur de la Maison de la poésie Nord-Pas- de-Calais","",1000,"Subvention fonctionnement",224,"DURIEZ Odette",62,"Sénateur","","Odette","Duriez","F","SOC","http://www.senat.fr/senateur/duriez_odette11062l.html","http://www.nossenateurs.fr/odette-duriez","http://www.nossenateurs.fr/odette-duriez/xml"
"Subvention en faveur de l'association ""ASPA 12""","",3000,"NC",204,"MAZARS Stéphane",12,"Sénateur","","Stéphane","Mazars","H","RDSE","http://www.senat.fr/senateur/mazars_stephane12039e.html","http://www.nossenateurs.fr/stephane-mazars","http://www.nossenateurs.fr/stephane-mazars/xml"
"Subvention en faveur de l'association ""Du bleu en hiver""","",4000,"Subvention fonctionnement",224,"TEULADE René",19,"Sénateur","","René","Teulade","H","SOC","http://www.senat.fr/senateur/teulade_rene08046y.html","http://www.nossenateurs.fr/rene-teulade","http://www.nossenateurs.fr/rene-teulade/xml"
"Subvention en faveur de l'association ""Prévart""","",1000,"NC",204,"DURIEZ Odette",62,"Sénateur","","Odette","Duriez","F","SOC","http://www.senat.fr/senateur/duriez_odette11062l.html","http://www.nossenateurs.fr/odette-duriez","http://www.nossenateurs.fr/odette-duriez/xml"
"Subvention en faveur de l'association ""Rire 78""","",10000,"NC",204,"GOURNAC Alain",78,"Sénateur","","Alain","Gournac","H","UMP","http://www.senat.fr/senateur/gournac_alain95035g.html","http://www.nossenateurs.fr/alain-gournac","http://www.nossenateurs.fr/alain-gournac/xml"
"Subvention en faveur de l'association des donneurs de sang bénévoles de Morières les Avignon","",1000,"NC",204,"DUFAUT Alain",84,"Sénateur","","Alain","Dufaut","H","UMP","http://www.senat.fr/senateur/dufaut_alain87003b.html","http://www.nossenateurs.fr/alain-dufaut","http://www.nossenateurs.fr/alain-dufaut/xml"
"Subvention en faveur de l'association Swane","",5000,"NC",204,"DOMINATI Philippe",75,"Sénateur","","Philippe","Dominati","H","UMP","http://www.senat.fr/senateur/dominati_philippe04071h.html","http://www.nossenateurs.fr/philippe-dominati","http://www.nossenateurs.fr/philippe-dominati/xml"
"Syndicat d'initiative de Montmartre","",5000,"Subvention fonctionnement",224,"CHARON Pierre",75,"Sénateur","","Pierre","Charon","H","UMP","http://www.senat.fr/senateur/charon_pierre11080n.html","http://www.nossenateurs.fr/pierre-charon","http://www.nossenateurs.fr/pierre-charon/xml"
"Syndicat Mixte ""Mémorial de l'Alsace-Moselle""","",2000,"Exposition sur les ""Malgré-Elles""",167,"KELLER Fabienne",67,"Sénateur","","Fabienne","Keller","F","UMP","http://www.senat.fr/senateur/keller_fabienne04061f.html","http://www.nossenateurs.fr/fabienne-keller","http://www.nossenateurs.fr/fabienne-keller/xml"
"Syndicat national des bouilleurs ambulants et presseurs à façon de France","",4000,"Fonctionnement",154,"REVET Charles",76,"Sénateur","","Charles","Revet","H","UMP","http://www.senat.fr/senateur/revet_charles95062k.html","http://www.nossenateurs.fr/charles-revet","http://www.nossenateurs.fr/charles-revet/xml"
"Tara Home for Boys","",2000,"Appui aux activités",209,"ANGO ELA Kalliopi",999,"Sénateur","","Kalliopi","Ango Ela","F","ECO","http://www.senat.fr/senateur/ango_ela_kalliopi12040w.html","http://www.nossenateurs.fr/kalliopi-ango-ela","http://www.nossenateurs.fr/kalliopi-ango-ela/xml"
"Team 94 Villennevoise","",2500,"NC",219,"FAVIER Christian",94,"Sénateur","","Christian","Favier","H","CRC","http://www.senat.fr/senateur/favier_christian11034g.html","http://www.nossenateurs.fr/christian-favier","http://www.nossenateurs.fr/christian-favier/xml"
"tennis club Oissel","",3000,"NC",219,"FOUCAUD Thierry",76,"Sénateur","","Thierry","Foucaud","H","CRC","http://www.senat.fr/senateur/foucaud_thierry98053w.html","http://www.nossenateurs.fr/thierry-foucaud","http://www.nossenateurs.fr/thierry-foucaud/xml"
"Tennis Club Paris Centre","",4000,"NC",219,"DOMINATI Philippe",75,"Sénateur","","Philippe","Dominati","H","UMP","http://www.senat.fr/senateur/dominati_philippe04071h.html","http://www.nossenateurs.fr/philippe-dominati","http://www.nossenateurs.fr/philippe-dominati/xml"
"Tennis Club Sallelois","",8000,"NC",219,"COURTEAU Roland",11,"Sénateur","","Roland","Courteau","H","SOC","http://www.senat.fr/senateur/courteau_roland80013x.html","http://www.nossenateurs.fr/roland-courteau","http://www.nossenateurs.fr/roland-courteau/xml"
"Terre de Talents","",5000,"Formation aux entretiens de personnalité dans les lycées français de l'étranger",185,"FERRAND André",999,"Sénateur","","André","Ferrand","H","UMP","http://www.senat.fr/senateur/ferrand_andre98019u.html","http://www.nossenateurs.fr/andre-ferrand","http://www.nossenateurs.fr/andre-ferrand/xml"
"Théâtre de la nuit","",6000,"Subvention fonctionnement",224,"BENBASSA Esther",94,"Sénateur","","Esther","Benbassa","F","ECO","http://www.senat.fr/senateur/benbassa_esther11033f.html","http://www.nossenateurs.fr/esther-benbassa","http://www.nossenateurs.fr/esther-benbassa/xml"
"Théâtre et Musique en Montmorillonnais","",10000,"Subvention fonctionnement",224,"RAFFARIN Jean-Pierre",86,"Sénateur","","Jean-Pierre","Raffarin","H","UMP","http://www.senat.fr/senateur/raffarin_jean_pierre95059q.html","http://www.nossenateurs.fr/jean-pierre-raffarin","http://www.nossenateurs.fr/jean-pierre-raffarin/xml"
"Théâtre Studio","",20000,"Subvention fonctionnement",224,"CARVOUNAS Luc",94,"Sénateur","","Luc","Carvounas","H","SOC","http://www.senat.fr/senateur/carvounas_luc11032e.html","http://www.nossenateurs.fr/luc-carvounas","http://www.nossenateurs.fr/luc-carvounas/xml"
"Théâtre Vollard","",10000,"Subvention fonctionnement",131,"VERGES Paul",974,"Sénateur","","Paul","Vergès","H","CRC","http://www.senat.fr/senateur/verges_paul96003c.html","http://www.nossenateurs.fr/paul-verges","http://www.nossenateurs.fr/paul-verges/xml"
"Tissages/Regards croisés","",15000,"Remise à neuf et acheminement d'un véhicule au Sénégal",209,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"Toi Pour Tous","",4000,"Subvention fonctionnement",175,"CHARON Pierre",75,"Sénateur","","Pierre","Charon","H","UMP","http://www.senat.fr/senateur/charon_pierre11080n.html","http://www.nossenateurs.fr/pierre-charon","http://www.nossenateurs.fr/pierre-charon/xml"
