"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"LUZILLE",37,500,"La rénovation du groupe scolaire et de la garderie périscolaire (tranche ferme)",122,"GREFF Claude",37,"Député",2013,"Claude","Greff","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267459.asp","http://www.nosdeputes.fr/claude-greff","http://www.nosdeputes.fr/claude-greff/xml"
"LYNDE",59,7000,"La restauration de l'église Saint-Vaast (1ère phase)",122,"HOSTALIER Françoise",59,"Député",2009,"Françoise","Hostalier","F","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/1658.asp","http://2007-2012.nosdeputes.fr/francoise-hostalier","http://2007-2012.nosdeputes.fr/francoise-hostalier/xml"
"MACHEMONT",60,2900,"Le remplacement des fenêtres du 1er étage de la mairie",122,"Groupe GDR",75,"Assemblée nationale",2013,"","","","","","",""
"MACHEREN",57,3895,"L'installation d'un système de vidéosurveillance à la Cité de Petit-Ebersviller",122,"WOJCIECHOWSKI André",57,"Député",2011,"André","Wojciechowski","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/333590.asp","http://2007-2012.nosdeputes.fr/andre-wojciechowski","http://2007-2012.nosdeputes.fr/andre-wojciechowski/xml"
"MAGNE",79,9890,"La construction de la passerelle du bief Saint Germain",122,"GAILLARD Geneviève",79,"Député",2010,"Geneviève","Gaillard","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2374.asp","http://www.nosdeputes.fr/genevieve-gaillard","http://www.nosdeputes.fr/genevieve-gaillard/xml"
"MAGNEVILLE",50,7462,"L'aménagement de logements locatifs dans l'ancien presbytère",122,"GATIGNOL Claude",50,"Député",2011,"Claude","Gatignol","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/1432.asp","http://2007-2012.nosdeputes.fr/claude-gatignol","http://2007-2012.nosdeputes.fr/claude-gatignol/xml"
"MAGNY",28,4000,"La construction d'un groupe scolaire",122,"ACCOYER Bernard",74,"Député",2011,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"MAGNY-LA-FOSSE",2,1899,"L'installation d'une citerne incendie",122,"BERTRAND Xavier",2,"Député",2012,"Xavier","Bertrand","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267080.asp","http://www.nosdeputes.fr/xavier-bertrand","http://www.nosdeputes.fr/xavier-bertrand/xml"
"MAILLANE",13,4912,"L'acquisition d'un véhicule utilitaire de type ""Jumpy"" pour les services techniques",122,"REYNES Bernard",13,"Député",2012,"Bernard","Reynès","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330788.asp","http://www.nosdeputes.fr/bernard-reynes","http://www.nosdeputes.fr/bernard-reynes/xml"
"MAILLANE",13,5000,"L'aménagement d'un parking aux abords de la crèche municipale",122,"REYNES Bernard",13,"Député",2010,"Bernard","Reynès","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330788.asp","http://www.nosdeputes.fr/bernard-reynes","http://www.nosdeputes.fr/bernard-reynes/xml"
"MAILLE",86,179,"La construction d'une station d'épuration",122,"COUTELLE Catherine",86,"Député",2008,"Catherine","Coutelle","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336421.asp","http://www.nosdeputes.fr/catherine-coutelle","http://www.nosdeputes.fr/catherine-coutelle/xml"
"MAILLY-MAILLET",80,8000,"La mise aux normes de la mairie et le transfert de l'agence postale",122,"DEMILLY Stéphane",80,"Député",2012,"Stéphane","Demilly","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267241.asp","http://www.nosdeputes.fr/stephane-demilly","http://www.nosdeputes.fr/stephane-demilly/xml"
"MAINVILLERS",57,10443,"L'aménagement de la traverse du bourg (3ème tranche)",122,"WOJCIECHOWSKI André",57,"Député",2010,"André","Wojciechowski","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/333590.asp","http://2007-2012.nosdeputes.fr/andre-wojciechowski","http://2007-2012.nosdeputes.fr/andre-wojciechowski/xml"
"MAIRE",86,4246,"Le réaménagement et la mise en accessibilité du centre bourg",122,"ABELIN Jean-Pierre",86,"Député",2010,"Jean-Pierre","Abelin","H","NC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/226.asp","http://2007-2012.nosdeputes.fr/jean-pierre-abelin","http://2007-2012.nosdeputes.fr/jean-pierre-abelin/xml"
"MAISONCELLE",62,1022,"La rénovation et l'extension de la salle communale et la construction d'un bureau de mairie",122,"LEROY Jean-Claude",62,"Député",2010,"Jean-Claude","Leroy","H","SRC","http://www.assembleenationale.fr/13/tribun/fiches_id/210741.asp","http://2007-2012.nosdeputes.fr/jean-claude-leroy","http://2007-2012.nosdeputes.fr/jean-claude-leroy/xml"
"MAISONCELLES-EN-BRIE",77,2905,"L'acquisition d'un système de sonorisation et d'un fourneau pour la salle des fêtes",122,"RIESTER Franck",77,"Député",2012,"Franck","Riester","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/335758.asp","http://www.nosdeputes.fr/franck-riester","http://www.nosdeputes.fr/franck-riester/xml"
"MAISONCELLES-LA-JOURDAN",14,2200,"La rénovation de la salle des associations",122,"COUSIN Jean-Yves",14,"Député",2012,"Jean-Yves","Cousin","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267182.asp","http://2007-2012.nosdeputes.fr/jean-yves-cousin","http://2007-2012.nosdeputes.fr/jean-yves-cousin/xml"
"MAISONCELLES-SUR-AJON",14,910,"La mise en place de panneaux d'indication et d'une signalisation horizontale de voirie et la numérotation des habitations",122,"COUSIN Jean-Yves",14,"Député",2011,"Jean-Yves","Cousin","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267182.asp","http://2007-2012.nosdeputes.fr/jean-yves-cousin","http://2007-2012.nosdeputes.fr/jean-yves-cousin/xml"
"MAISONCELLES-SUR-AJON",14,2721,"La réfection de la route du Galletay",122,"COUSIN Jean-Yves",14,"Député",2012,"Jean-Yves","Cousin","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267182.asp","http://2007-2012.nosdeputes.fr/jean-yves-cousin","http://2007-2012.nosdeputes.fr/jean-yves-cousin/xml"
"MAISONCELLES-SUR-AJON",14,3000,"L'aménagement et la mise en accessibilité de la mairie",122,"COUSIN Jean-Yves",14,"Député",2012,"Jean-Yves","Cousin","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267182.asp","http://2007-2012.nosdeputes.fr/jean-yves-cousin","http://2007-2012.nosdeputes.fr/jean-yves-cousin/xml"
"MAISONCELLE-TUILERIE",60,6571,"Le renforcement et l'enfouissement des réseaux",122,"DASSAULT Olivier",60,"Député",2012,"Olivier","Dassault","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/998.asp","http://www.nosdeputes.fr/olivier-dassault","http://www.nosdeputes.fr/olivier-dassault/xml"
"MAISONNAIS",18,4500,"La mise en sécurité du clocher de l'église",122,"COSYNS Louis",18,"Député",2012,"Louis","Cosyns","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267641.asp","http://2007-2012.nosdeputes.fr/louis-cosyns","http://2007-2012.nosdeputes.fr/louis-cosyns/xml"
"MAISONNEUVE",86,5623,"L'enfouissement des réseaux",122,"CLAEYS Alain",86,"Député",2010,"Alain","Claeys","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/872.asp","http://www.nosdeputes.fr/alain-claeys","http://www.nosdeputes.fr/alain-claeys/xml"
"MAISONS-ALFORT",94,6530,"La restructuration du square Henri Dunant",122,"HERBILLON Michel",94,"Député",2009,"Michel","Herbillon","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1630.asp","http://www.nosdeputes.fr/michel-herbillon","http://www.nosdeputes.fr/michel-herbillon/xml"
"MAISONS-ALFORT",94,16800,"L'aménagement d'un square accessible aux enfants handicapés, sur les bords de Marne",122,"HERBILLON Michel",94,"Député",2011,"Michel","Herbillon","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1630.asp","http://www.nosdeputes.fr/michel-herbillon","http://www.nosdeputes.fr/michel-herbillon/xml"
"MAISONS-ALFORT",94,30000,"L'aménagement des Bords de Marne",122,"HERBILLON Michel",94,"Député",2006,"Michel","Herbillon","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1630.asp","http://www.nosdeputes.fr/michel-herbillon","http://www.nosdeputes.fr/michel-herbillon/xml"
"MAISONS-ALFORT",94,45000,"La réfection et le réaménagement des trottoirs, rue Jean Jaurès",122,"ACCOYER Bernard",74,"Député",2011,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"MAISONS-ALFORT",94,55429,"La réhabilitation de la galerie commerciale du cours des Juilliottes",122,"ACCOYER Bernard",74,"Député",2012,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"MAISONS-ALFORT",94,112245,"La rénovation du centre socio-culturel Liberté et l'extension de la halte-garderie Liberté",122,"ACCOYER Bernard",74,"Député",2011,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"MAISONS-ALFORT",94,119323,"La restructuration et la rénovation du stade Delaune",122,"HERBILLON Michel",94,"Député",2012,"Michel","Herbillon","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1630.asp","http://www.nosdeputes.fr/michel-herbillon","http://www.nosdeputes.fr/michel-herbillon/xml"
"MAISONS-DU-BOIS- LIEVREMONT",25,7266,"La construction d'un groupe scolaire et périscolaire",122,"BINETRUY Jean-Marie",25,"Député",2010,"Jean-Marie","Binetruy","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/522.asp","http://2007-2012.nosdeputes.fr/jean-marie-binetruy","http://2007-2012.nosdeputes.fr/jean-marie-binetruy/xml"
"MAISSEMY",2,1400,"L'édification d'un columbarium",122,"GRUNY Pascale",2,"Député",2011,"Pascale","Gruny","F","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267081.asp","http://2007-2012.nosdeputes.fr/pascale-gruny","http://2007-2012.nosdeputes.fr/pascale-gruny/xml"
"MAIZEROY",57,2930,"L'installation d'un système de vidéo-surveillance à la station d'épuration",122,"ZIMMERMANN Marie-Jo",57,"Député",2013,"Marie-Jo","Zimmermann","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2971.asp","http://www.nosdeputes.fr/marie-jo-zimmermann","http://www.nosdeputes.fr/marie-jo-zimmermann/xml"
"MAIZIERES",14,7001,"L'aménagement d'un bloc sanitaire, d'une classe et d'une salle de repos à l'école",122,"VALTER Clotilde",14,"Député",2013,"Clotilde","Valter","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605606.asp","http://www.nosdeputes.fr/clotilde-valter","http://www.nosdeputes.fr/clotilde-valter/xml"
"MAIZIERES-LA-GRANDE- PAROISSE",10,2200,"L'aménagement d'une aire de jeux",122,"BAROIN François",10,"Député",2013,"François","Baroin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/369.asp","http://www.nosdeputes.fr/francois-baroin","http://www.nosdeputes.fr/francois-baroin/xml"
"MAIZIERES-LES-METZ",57,2881,"L'aménagement d'un tourne à gauche, route de Thionville",122,"FILIPPETTI Aurélie",57,"Député",2010,"Aurélie","Filippetti","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/333611.asp","http://www.nosdeputes.fr/aurelie-filippetti","http://www.nosdeputes.fr/aurelie-filippetti/xml"
"MAIZILLY",42,7808,"La réfection de la voirie",122,"CLEMENT Pascal",42,"Député",2012,"Pascal","Clément","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/876.asp","http://2007-2012.nosdeputes.fr/pascal-clement","http://2007-2012.nosdeputes.fr/pascal-clement/xml"
"MALAKOFF",92,17000,"Le réaménagement et la mise en accessibilité de la crèche ""Tour""",122,"AMIABLE Marie-Hélène",92,"Député",2011,"Marie-Hélène","Amiable","F","GDR","http://www.assembleenationale.fr/13/tribun/fiches_id/336898.asp","http://2007-2012.nosdeputes.fr/marie-helene-amiable","http://2007-2012.nosdeputes.fr/marie-helene-amiable/xml"
"MALGUENAC",56,12740,"La restauration partielle de l'église Saint-Pierre Saint-Paul (2ème tranche- choeur et transepts)",122,"LE NAY Jacques",56,"Député",2011,"Jacques","Le Nay","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/1883.asp","http://2007-2012.nosdeputes.fr/jacques-le-nay","http://2007-2012.nosdeputes.fr/jacques-le-nay/xml"
"MALIGNY",89,10000,"L'aménagement d'une allée piétonne sécurisée à l'entrée sud du village (RD 91)",122,"CAULLET Jean-Yves",89,"Député",2013,"Jean-Yves","Caullet","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/770.asp","http://www.nosdeputes.fr/jean-yves-caullet","http://www.nosdeputes.fr/jean-yves-caullet/xml"
"MALISSARD",26,5100,"La réhabilitation de la salle des fêtes",122,"MARITON Hervé",26,"Député",2012,"Hervé","Mariton","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2083.asp","http://www.nosdeputes.fr/herve-mariton","http://www.nosdeputes.fr/herve-mariton/xml"
"MALLELOY",54,13000,"La restructuration du groupe scolaire",122,"LE DEAUT Jean-Yves",54,"Député",2012,"Jean-Yves","Le Déaut","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1871.asp","http://www.nosdeputes.fr/jean-yves-le-deaut","http://www.nosdeputes.fr/jean-yves-le-deaut/xml"
"MALLIEVRE",85,9124,"L'aménagement de la rue du Pavé et de la place des Tisserands dans le cadre de la réhabilitation du centre bourg (2ème tranche)",122,"BESSE Véronique",85,"Député",2013,"Véronique","Besse","F","NI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/309643.asp","http://www.nosdeputes.fr/veronique-besse","http://www.nosdeputes.fr/veronique-besse/xml"
"MALLOUE",14,988,"La restructuration et l'extension de la mairie",122,"COUSIN Jean-Yves",14,"Député",2009,"Jean-Yves","Cousin","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267182.asp","http://2007-2012.nosdeputes.fr/jean-yves-cousin","http://2007-2012.nosdeputes.fr/jean-yves-cousin/xml"
"MALONS-ET-ELZE",30,4207,"La reconstruction du pont de Valouse",122,"ROUSTAN Max",30,"Député",2011,"Max","Roustan","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/2640.asp","http://2007-2012.nosdeputes.fr/max-roustan","http://2007-2012.nosdeputes.fr/max-roustan/xml"
"MALROY",57,3000,"L'équipement mobilier du vestiaire de football",122,"ZIMMERMANN Marie-Jo",57,"Député",2012,"Marie-Jo","Zimmermann","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2971.asp","http://www.nosdeputes.fr/marie-jo-zimmermann","http://www.nosdeputes.fr/marie-jo-zimmermann/xml"
"MALROY",57,10000,"La construction de vestiaires au terrain de football",122,"ZIMMERMANN Marie-Jo",57,"Député",2010,"Marie-Jo","Zimmermann","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2971.asp","http://www.nosdeputes.fr/marie-jo-zimmermann","http://www.nosdeputes.fr/marie-jo-zimmermann/xml"
"MALTOT",14,6246,"L'extension du cimetière",122,"COUSIN Jean-Yves",14,"Député",2012,"Jean-Yves","Cousin","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267182.asp","http://2007-2012.nosdeputes.fr/jean-yves-cousin","http://2007-2012.nosdeputes.fr/jean-yves-cousin/xml"
"MANDEURE",25,4936,"La mise en valeur de la friche de l'ancien foyer Amat et la sécurisation des abords des bâtiments publics, rues des Lannes, J.P Guyot et de l'Hôtel de ville (tranches 1 et 2)",122,"MOSCOVICI Pierre",25,"Député",2012,"Pierre","Moscovici","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2240.asp","http://www.nosdeputes.fr/pierre-moscovici","http://www.nosdeputes.fr/pierre-moscovici/xml"
"MANDRES-LES-ROSES",94,25000,"La réfection de la rue de la sente de l'espérance et la reprise des trottoirs en béton dans diverses rues",122,"GONZALES Didier",94,"Député",2011,"Didier","Gonzales","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/337171.asp","http://2007-2012.nosdeputes.fr/didier-gonzales","http://2007-2012.nosdeputes.fr/didier-gonzales/xml"
"MANNEVILLE-LA-PIPARD",14,4169,"La réfection de la voie communale n°7 dite ""du Moulin de Gruchet""",122,"AMELINE Nicole",14,"Député",2011,"Nicole","Ameline","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/259.asp","http://www.nosdeputes.fr/nicole-ameline","http://www.nosdeputes.fr/nicole-ameline/xml"
"MANNEVILLE-LA-RAOULT",27,3000,"La dénomination des rues",122,"MORIN Hervé",27,"Député",2012,"Hervé","Morin","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2236.asp","http://www.nosdeputes.fr/herve-morin","http://www.nosdeputes.fr/herve-morin/xml"
"MANNEVILLETTE",76,12309,"La construction d'un parking et l'aménagement des abords de la mairie",122,"FIDELIN Daniel",76,"Député",2012,"Daniel","Fidelin","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267028.asp","http://2007-2012.nosdeputes.fr/daniel-fidelin","http://2007-2012.nosdeputes.fr/daniel-fidelin/xml"
"MANONVILLER",54,1000,"La restauration de l'église",122,"LAMBLIN Jacques",54,"Député",2012,"Jacques","Lamblin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267551.asp","http://www.nosdeputes.fr/jacques-lamblin","http://www.nosdeputes.fr/jacques-lamblin/xml"
"MANOT",16,7630,"L'aménagement de la place et de la traverse du bourg (phases 1 à 4)",122,"LAMBERT Jérôme",16,"Député",2010,"Jérôme","Lambert","H","RRDP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1809.asp","http://www.nosdeputes.fr/jerome-lambert","http://www.nosdeputes.fr/jerome-lambert/xml"
"MANTES-LA-JOLIE",78,12180,"L'acquisition de minibus et de matériel pour le centre culturel",122,"DUMOULIN Cécile",78,"Député",2010,"Cécile","Dumoulin","F","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/345898.asp","http://2007-2012.nosdeputes.fr/cecile-dumoulin","http://2007-2012.nosdeputes.fr/cecile-dumoulin/xml"
"MANTHES",26,5427,"La restructuration et l'extension des bâtiments publics et l'aménagement des espaces publics situés autour de l'école (tranches 1 et 2)",122,"THORAVAL Marie-Hélène",26,"Député",2011,"Marie-Hélène","Thoraval","F","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/341466.asp","http://2007-2012.nosdeputes.fr/marie-helene-thoraval","http://2007-2012.nosdeputes.fr/marie-helene-thoraval/xml"
"MARANGE-SILVANGE",57,3000,"L'acquisition de défibrillateurs cardiaques automatiques et la sécurisation du portail d'entrée du groupe scolaire Félix Midy",122,"FILIPPETTI Aurélie",57,"Député",2012,"Aurélie","Filippetti","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/333611.asp","http://www.nosdeputes.fr/aurelie-filippetti","http://www.nosdeputes.fr/aurelie-filippetti/xml"
"MARANGE-ZONDRANGE",57,6000,"L'acquisition de mobilier pour la salle des fêtes",122,"WOJCIECHOWSKI André",57,"Député",2011,"André","Wojciechowski","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/333590.asp","http://2007-2012.nosdeputes.fr/andre-wojciechowski","http://2007-2012.nosdeputes.fr/andre-wojciechowski/xml"
"MARBAIX",59,200,"L'extension et la rénovation de la salle des fêtes",122,"PERAT Jean-Luc",59,"Député",2012,"Jean-Luc","Pérat","H","SRC","http://www.assembleenationale.fr/13/tribun/fiches_id/333975.asp","http://2007-2012.nosdeputes.fr/jean-luc-perat","http://2007-2012.nosdeputes.fr/jean-luc-perat/xml"
"MARCAY",86,1000,"L'implantation d'un parcours de santé",122,"COUTELLE Catherine",86,"Député",2012,"Catherine","Coutelle","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336421.asp","http://www.nosdeputes.fr/catherine-coutelle","http://www.nosdeputes.fr/catherine-coutelle/xml"
"MARCAY",37,19000,"L'extension du réfectoire et la construction d'une nouvelle cuisine attenante à l'école",122,"NOVELLI Hervé",37,"Député",2012,"Hervé","Novelli","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/2283.asp","http://2007-2012.nosdeputes.fr/herve-novelli","http://2007-2012.nosdeputes.fr/herve-novelli/xml"
"MARCEI",61,20445,"La construction d'une nouvelle cantine",122,"BASSOT Sylvia",61,"Député",2011,"Sylvia","Bassot","F","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/390.asp","http://2007-2012.nosdeputes.fr/sylvia-bassot","http://2007-2012.nosdeputes.fr/sylvia-bassot/xml"
"MARCELLAZ-EN-FAUCIGNY",74,5000,"L'aménagement de la voie communale n° 5, chemin des Granges",122,"SADDIER Martial",74,"Député",2012,"Martial","Saddier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267527.asp","http://www.nosdeputes.fr/martial-saddier","http://www.nosdeputes.fr/martial-saddier/xml"
"MARCELLOIS",21,2872,"L'extension des locaux de la mairie",122,"SAUVADET François",21,"Député",2011,"François","Sauvadet","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2690.asp","http://www.nosdeputes.fr/francois-sauvadet","http://www.nosdeputes.fr/francois-sauvadet/xml"
"MARCENAT",3,5000,"L'aménagement d'un mini-giratoire entre les RD 130 et RD 142 (tranche ferme)",122,"MALLOT Jean",3,"Député",2011,"Jean","Mallot","H","SRC","http://www.assembleenationale.fr/13/tribun/fiches_id/330146.asp","http://2007-2012.nosdeputes.fr/jean-mallot","http://2007-2012.nosdeputes.fr/jean-mallot/xml"
"MARCEY-LES-GREVES",50,20000,"Le renouvellement des conduites d'eau potable (tranche conditionnelle n°1)",122,"HUET Guenhaël",50,"Député",2012,"Guénhaël","Huet","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/333134.asp","http://www.nosdeputes.fr/guenhael-huet","http://www.nosdeputes.fr/guenhael-huet/xml"
"MARCHASTEL",15,7500,"La réfection du mur du cimetière",122,"MARLEIX Alain",15,"Député",2012,"Alain","Marleix","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2084.asp","http://www.nosdeputes.fr/alain-marleix","http://www.nosdeputes.fr/alain-marleix/xml"
